V160001,clinton,trump,pid7,pid3,ideo7,education,income,feeldem,feelrep
403567,60,40,3,(3) 3. Independent,5,13,27,60,30
403570,30,85,7,(2) 2. Republican,6,13,16,40,70
403571,70,0,3,(3) 3. Independent,2,13,20,70,15
403573,85,0,1,(1) 1. Democrat,NA,10,3,100,0
403577,60,2,3,(5) 5. Other party SPECIFY,4,11,,,
403578,85,0,1,(1) 1. Democrat,4,10,16,100,40
403579,0,0,4,(3) 3. Independent,4,10,25,50,50
403581,0,60,6,(2) 2. Republican,6,10,23,15,70
403593,0,85,7,(2) 2. Republican,,10,21,20,85
403599,100,0,1,(1) 1. Democrat,NA,9,12,100,0
403600,100,0,1,(1) 1. Democrat,2,14,21,85,0
403603,60,0,2,(1) 1. Democrat,2,13,22,70,30
403605,0,60,4,(3) 3. Independent,,9,14,30,60
403606,70,60,3,(3) 3. Independent,4,14,,56,51
403609,0,60,6,(2) 2. Republican,5,12,24,15,60
403612,0,85,6,(2) 2. Republican,6,10,27,30,85
403616,3,56,7,(2) 2. Republican,6,10,22,1,84
403617,15,55,5,(3) 3. Independent,5,14,28,40,55
403620,40,80,2,(1) 1. Democrat,3,13,11,70,70
403623,51,16,3,(3) 3. Independent,4,10,24,85,15
403624,0,0,5,(3) 3. Independent,5,12,26,30,50
403625,86,2,4,(5) 5. Other party SPECIFY,4,5,3,52,51
403626,50,60,5,(3) 3. Independent,5,12,17,75,65
403630,3,1,2,(1) 1. Democrat,4,16,1,0,5
403634,85,0,1,(1) 1. Democrat,1,14,12,85,0
403635,75,20,2,(1) 1. Democrat,2,13,12,65,35
403640,70,0,3,(3) 3. Independent,4,12,20,70,50
403644,30,30,6,(2) 2. Republican,5,14,25,30,60
403649,30,15,3,(3) 3. Independent,,9,8,70,50
403650,65,60,5,(3) 3. Independent,5,13,28,40,60
403653,0,100,7,(2) 2. Republican,3,9,1,0,85
403658,100,0,1,(1) 1. Democrat,3,9,11,100,0
403660,30,60,6,(2) 2. Republican,4,14,20,15,60
403661,15,50,7,(2) 2. Republican,6,14,21,15,85
403669,85,0,1,(1) 1. Democrat,1,14,13,85,10
403670,30,0,5,(5) 5. Other party SPECIFY,4,13,15,0,0
403672,31,1,7,(2) 2. Republican,NA,11,3,0,60
403675,98,2,1,(1) 1. Democrat,4,10,7,99,15
403678,15,0,4,(3) 3. Independent,4,9,4,0,0
403679,70,0,3,(3) 3. Independent,,13,7,85,0
403682,70,0,3,(3) 3. Independent,3,14,22,75,30
403683,0,0,4,(3) 3. Independent,3,9,3,50,0
403684,50,70,5,(3) 3. Independent,NA,8,14,40,70
403685,15,70,7,(2) 2. Republican,6,13,22,15,84
403688,50,51,4,(3) 3. Independent,4,9,1,50,51
403690,2,43,5,(3) 3. Independent,,14,19,16,41
403693,60,0,6,(2) 2. Republican,NA,9,12,0,60
403696,61,32,6,(2) 2. Republican,5,14,20,32,32
403697,85,0,1,(1) 1. Democrat,NA,13,15,85,0
403698,0,30,5,(3) 3. Independent,4,15,21,0,60
403704,70,15,2,(1) 1. Democrat,3,15,27,70,20
403706,15,51,6,(2) 2. Republican,4,9,9,1,31
403707,71,1,1,(1) 1. Democrat,4,9,20,61,2
403709,30,70,2,(1) 1. Democrat,NA,12,5,40,60
403710,51,51,3,(3) 3. Independent,4,10,7,62,31
403712,0,85,6,(2) 2. Republican,,9,8,0,85
403716,94,0,2,(1) 1. Democrat,2,11,13,72,7
403718,80,16,1,(1) 1. Democrat,3,14,28,80,30
403723,70,15,3,(3) 3. Independent,4,5,15,70,30
403725,30,0,2,(1) 1. Democrat,2,13,13,40,15
403732,60,0,3,(5) 5. Other party SPECIFY,NA,10,22,60,15
403737,85,1,4,(3) 3. Independent,NA,9,19,59,48
403738,30,85,7,(2) 2. Republican,4,10,3,31,72
403740,60,40,2,(1) 1. Democrat,NA,10,18,85,40
403741,70,30,3,(3) 3. Independent,4,13,11,60,30
403744,85,0,1,(1) 1. Democrat,2,12,21,70,15
403746,30,60,5,(3) 3. Independent,4,13,25,40,50
403748,1,77,4,(5) 5. Other party SPECIFY,6,12,1,1,30
403749,85,0,2,(1) 1. Democrat,3,15,24,70,15
403750,90,0,1,(1) 1. Democrat,3,14,23,85,15
403751,15,15,6,(2) 2. Republican,6,13,19,0,14
403752,85,1,1,(1) 1. Democrat,3,9,4,99,52
403757,60,30,3,(3) 3. Independent,NA,11,7,64,30
403758,0,100,4,(3) 3. Independent,6,9,23,0,70
403761,100,0,1,(1) 1. Democrat,NA,13,8,100,30
403762,70,40,3,(3) 3. Independent,3,13,7,70,30
403764,0,0,4,(3) 3. Independent,3,15,27,0,0
403768,16,16,4,(3) 3. Independent,NA,10,11,16,16
403772,0,70,5,(3) 3. Independent,NA,7,5,15,60
403773,0,100,7,(2) 2. Republican,6,13,25,0,85
403776,0,70,5,(3) 3. Independent,,10,18,70,70
403779,0,100,7,(2) 2. Republican,4,10,8,0,100
403780,0,70,6,(2) 2. Republican,5,10,10,50,70
403781,85,15,1,(1) 1. Democrat,2,13,21,85,40
403788,2,99,5,(3) 3. Independent,6,9,9,1,85
403792,70,15,3,(3) 3. Independent,4,9,13,60,35
403796,,,1,(1) 1. Democrat,NA,7,1,100,0
403797,85,1,1,(1) 1. Democrat,,10,11,95,1
403800,79,0,2,(1) 1. Democrat,4,13,14,60,30
403801,0,95,2,(1) 1. Democrat,6,10,21,30,60
403806,85,16,1,(1) 1. Democrat,NA,7,5,91,40
403813,0,60,5,(3) 3. Independent,4,11,12,0,40
403820,0,70,7,(2) 2. Republican,6,12,23,0,85
403821,0,85,7,(2) 2. Republican,6,9,5,15,85
403824,17,60,6,(2) 2. Republican,5,10,1,41,58
403829,0,70,7,(2) 2. Republican,,14,15,15,85
403831,85,0,4,(3) 3. Independent,3,10,15,50,50
403832,30,15,1,(1) 1. Democrat,2,13,18,60,0
403835,0,85,7,(2) 2. Republican,4,9,19,0,100
403837,0,90,5,(5) 5. Other party SPECIFY,6,11,13,0,75
403841,50,0,2,(1) 1. Democrat,5,9,24,60,40
403844,15,40,6,(2) 2. Republican,4,9,19,40,85
403848,16,72,6,(2) 2. Republican,6,13,26,31,51
403851,41,2,4,(3) 3. Independent,2,13,11,51,51
403853,0,90,7,(2) 2. Republican,6,12,16,20,70
403857,75,0,2,(1) 1. Democrat,,11,18,65,30
403860,71,1,1,(1) 1. Democrat,4,9,27,51,1
403861,0,100,7,(2) 2. Republican,6,13,27,0,70
403864,31,1,1,(1) 1. Democrat,1,13,1,15,0
403866,85,15,2,(1) 1. Democrat,2,11,1,85,30
403867,0,70,5,(3) 3. Independent,4,10,22,50,50
403868,50,0,5,(3) 3. Independent,,12,23,50,30
403872,70,0,1,(1) 1. Democrat,,13,24,70,0
403874,40,70,4,(3) 3. Independent,NA,12,19,50,50
403877,78,1,1,(1) 1. Democrat,4,11,17,71,17
403878,85,15,2,(1) 1. Democrat,,9,1,100,85
403882,51,2,4,(3) 3. Independent,,11,9,60,51
403885,0,0,2,(1) 1. Democrat,NA,10,1,0,0
403886,15,50,3,(3) 3. Independent,,3,7,50,50
403887,85,50,1,(1) 1. Democrat,NA,11,12,15,15
403889,2,9,2,(1) 1. Democrat,4,9,20,0,0
403893,0,85,6,(2) 2. Republican,6,13,20,15,60
403896,32,60,4,(3) 3. Independent,4,14,25,52,50
403897,98,5,1,(1) 1. Democrat,2,12,22,100,16
403903,60,30,3,(3) 3. Independent,4,13,23,70,40
403904,60,0,2,(1) 1. Democrat,,10,4,60,50
403907,30,15,4,(3) 3. Independent,NA,10,7,18,20
403908,0,0,4,(3) 3. Independent,,9,7,0,0
403911,15,60,7,(2) 2. Republican,6,10,22,0,85
403912,85,15,1,(1) 1. Democrat,3,10,2,100,40
403913,60,0,2,(1) 1. Democrat,3,9,22,70,40
403918,100,0,1,(1) 1. Democrat,,15,24,85,0
403919,30,70,7,(2) 2. Republican,NA,13,18,15,100
403921,0,30,7,(2) 2. Republican,2,10,1,30,70
403925,0,60,5,(3) 3. Independent,7,10,22,15,60
403928,50,51,4,(5) 5. Other party SPECIFY,4,10,23,49,51
403929,61,1,1,(1) 1. Democrat,2,13,2,64,31
403930,60,0,1,(1) 1. Democrat,2,10,2,60,30
403931,100,0,1,(1) 1. Democrat,5,10,10,100,0
403935,15,1,3,(3) 3. Independent,4,13,21,16,1
403936,40,60,2,(1) 1. Democrat,3,10,25,70,40
403937,90,0,3,(3) 3. Independent,3,10,23,65,40
403938,70,1,1,(1) 1. Democrat,2,14,28,85,0
403940,,60,1,(1) 1. Democrat,NA,10,9,60,50
403941,0,85,7,(2) 2. Republican,NA,10,23,0,100
403942,0,85,4,(3) 3. Independent,NA,9,4,15,15
403945,50,50,3,(3) 3. Independent,5,9,23,60,50
403947,16,85,6,(2) 2. Republican,6,12,11,31,86
403951,40,60,7,(2) 2. Republican,,14,27,40,60
403953,90,0,1,(1) 1. Democrat,2,14,13,85,30
403954,0,15,5,(3) 3. Independent,,10,27,0,0
403955,30,32,4,(3) 3. Independent,5,10,21,40,51
403956,0,85,6,(2) 2. Republican,6,10,,,
403957,85,0,3,(3) 3. Independent,3,10,9,85,30
403960,30,15,4,(3) 3. Independent,,,1,60,60
403962,15,60,7,(2) 2. Republican,6,14,27,40,60
403963,40,30,6,(2) 2. Republican,4,13,21,30,40
403964,0,60,5,(3) 3. Independent,5,13,26,15,40
403966,0,70,7,(2) 2. Republican,7,10,2,15,70
403968,100,0,1,(1) 1. Democrat,,13,14,100,0
403970,50,0,4,(3) 3. Independent,,12,23,50,50
403971,81,3,1,(1) 1. Democrat,,10,15,74,17
403972,15,85,6,(2) 2. Republican,6,9,9,50,70
403978,0,70,6,(2) 2. Republican,5,13,21,0,15
403979,55,50,7,(2) 2. Republican,6,10,24,38,62
403987,60,0,2,(1) 1. Democrat,NA,10,9,70,0
403988,0,43,5,(3) 3. Independent,5,13,13,30,42
403990,8,59,5,(3) 3. Independent,NA,13,25,31,61
403991,1,2,5,(5) 5. Other party SPECIFY,6,12,22,42,61
403993,60,16,6,(2) 2. Republican,,8,9,40,85
403994,0,100,1,(1) 1. Democrat,3,9,1,30,0
403999,78,0,3,(3) 3. Independent,,10,24,70,25
404001,10,85,7,(2) 2. Republican,,10,21,10,90
404002,1,61,6,(2) 2. Republican,6,14,20,0,41
404004,85,0,1,(1) 1. Democrat,NA,10,1,85,0
404007,100,0,2,(1) 1. Democrat,5,11,15,96,11
404009,0,60,7,(2) 2. Republican,6,13,15,15,50
404011,1,85,5,(3) 3. Independent,5,9,16,10,71
404016,30,30,5,(3) 3. Independent,NA,9,21,40,30
404017,72,4,1,(1) 1. Democrat,4,10,12,72,15
404020,85,0,2,(1) 1. Democrat,NA,5,1,100,0
404021,100,0,1,(1) 1. Democrat,2,13,27,70,0
404025,85,0,3,(3) 3. Independent,1,6,3,85,50
404026,4,100,6,(2) 2. Republican,6,9,26,0,30
404030,70,15,3,(3) 3. Independent,4,9,1,99,49
404032,70,60,1,(1) 1. Democrat,NA,9,1,85,50
404037,40,40,5,(5) 5. Other party SPECIFY,5,16,28,30,60
404038,84,61,4,(3) 3. Independent,,13,25,51,50
404039,0,93,7,(2) 2. Republican,5,10,22,31,80
404042,100,0,1,(1) 1. Democrat,2,12,19,100,0
404043,70,0,2,(1) 1. Democrat,4,13,9,70,0
404045,,,3,(3) 3. Independent,4,9,22,,
404047,32,1,3,(5) 5. Other party SPECIFY,2,11,12,50,0
404048,0,31,5,(3) 3. Independent,6,15,28,0,1
404050,30,70,7,(2) 2. Republican,6,13,18,30,30
404051,41,60,5,(3) 3. Independent,5,11,14,40,60
404055,0,0,4,(5) 5. Other party SPECIFY,4,13,,60,0
404057,84,34,6,(2) 2. Republican,,10,15,71,82
404058,40,0,2,(1) 1. Democrat,3,10,17,15,0
404060,60,30,4,(3) 3. Independent,3,10,13,60,60
404061,99,0,1,(1) 1. Democrat,2,14,11,85,16
404066,15,15,3,(5) 5. Other party SPECIFY,,10,1,15,15
404071,50,30,3,(3) 3. Independent,5,6,5,30,30
404072,85,30,1,(1) 1. Democrat,,9,,85,50
404075,32,86,7,(2) 2. Republican,NA,10,5,30,85
404076,70,40,3,(3) 3. Independent,3,14,21,85,60
404077,71,42,6,(2) 2. Republican,6,12,11,70,99
404081,1,70,6,(2) 2. Republican,,9,3,45,60
404082,1,62,6,(2) 2. Republican,4,14,28,1,59
404084,39,46,6,(2) 2. Republican,6,13,25,10,51
404087,0,0,2,(1) 1. Democrat,,6,2,0,0
404090,0,0,4,(5) 5. Other party SPECIFY,NA,10,1,0,0
404092,0,90,5,(3) 3. Independent,6,14,24,0,90
404097,1,17,5,(3) 3. Independent,4,12,21,41,40
404098,15,60,6,(2) 2. Republican,6,13,12,40,100
404101,50,50,4,(3) 3. Independent,5,16,3,60,40
404105,,70,6,(2) 2. Republican,NA,9,9,50,50
404106,15,85,7,(2) 2. Republican,5,9,25,0,100
404108,73,29,2,(1) 1. Democrat,3,12,2,66,39
404111,15,0,7,(2) 2. Republican,4,13,14,40,60
404112,40,0,2,(1) 1. Democrat,NA,9,24,70,60
404113,0,60,7,(2) 2. Republican,,10,15,30,70
404121,0,99,7,(2) 2. Republican,4,11,12,1,98
404124,100,0,1,(1) 1. Democrat,NA,9,1,100,0
404125,0,85,7,(2) 2. Republican,,10,20,0,70
404127,4,82,7,(2) 2. Republican,6,11,17,5,53
404129,70,16,2,(1) 1. Democrat,3,14,,71,16
404130,16,1,7,(2) 2. Republican,,4,4,30,15
404131,50,0,2,(1) 1. Democrat,4,9,8,60,0
404137,30,40,6,(2) 2. Republican,5,9,21,30,50
404143,60,15,1,(1) 1. Democrat,6,11,1,76,35
404147,100,2,1,(1) 1. Democrat,2,9,7,99,11
404149,30,60,6,(2) 2. Republican,4,13,24,30,70
404150,41,69,5,(3) 3. Independent,NA,8,3,49,71
404151,40,40,2,(1) 1. Democrat,4,12,15,70,40
404154,85,17,1,(1) 1. Democrat,4,9,11,71,31
404158,70,0,1,(1) 1. Democrat,4,10,15,70,0
404163,85,0,1,(1) 1. Democrat,,11,24,0,0
404168,85,0,2,(1) 1. Democrat,NA,9,13,70,50
404169,2,60,6,(2) 2. Republican,5,16,1,51,70
404174,100,0,1,(1) 1. Democrat,3,10,8,85,0
404176,50,15,4,(3) 3. Independent,2,10,12,50,50
404182,15,40,5,(3) 3. Independent,6,16,20,30,60
404184,0,100,4,(3) 3. Independent,5,8,26,5,50
404189,15,85,6,(2) 2. Republican,5,10,15,40,85
404191,40,26,3,(3) 3. Independent,3,10,12,50,44
404192,100,0,1,(1) 1. Democrat,,7,13,100,0
404200,85,0,1,(1) 1. Democrat,2,14,27,100,0
404201,85,15,1,(1) 1. Democrat,,10,24,85,15
404207,30,15,1,(1) 1. Democrat,4,14,20,20,85
404220,0,70,6,(2) 2. Republican,,10,16,40,70
404221,30,69,6,(2) 2. Republican,NA,12,21,56,57
404224,0,85,5,(3) 3. Independent,5,15,27,15,40
404225,30,70,6,(2) 2. Republican,5,14,22,30,70
404229,60,0,4,(3) 3. Independent,,6,17,40,61
404230,85,0,1,(1) 1. Democrat,2,10,16,60,10
404232,85,0,1,(1) 1. Democrat,2,14,18,85,15
404236,0,75,7,(2) 2. Republican,6,10,17,25,70
404238,0,60,1,(1) 1. Democrat,4,13,20,40,60
404239,60,0,4,(3) 3. Independent,4,11,27,40,40
404240,60,,2,(1) 1. Democrat,1,10,1,50,60
404241,40,31,6,(2) 2. Republican,NA,11,7,60,60
404245,0,100,7,(2) 2. Republican,NA,9,1,0,100
404248,85,60,2,(1) 1. Democrat,4,9,12,30,15
404249,41,99,7,(2) 2. Republican,7,10,24,18,94
404250,0,60,5,(5) 5. Other party SPECIFY,7,14,17,0,40
404252,31,78,5,(3) 3. Independent,5,14,28,16,31
404260,60,40,6,(2) 2. Republican,4,10,21,52,50
404263,31,32,4,(3) 3. Independent,4,11,20,30,50
404264,,0,1,(1) 1. Democrat,,15,28,70,30
404266,8,3,6,(2) 2. Republican,6,13,24,25,65
404268,93,0,1,(1) 1. Democrat,,10,2,98,3
404269,0,100,7,(2) 2. Republican,7,14,5,4,99
404275,0,0,3,(3) 3. Independent,,9,6,50,50
404277,75,0,3,(3) 3. Independent,2,13,25,70,0
404278,35,0,3,(3) 3. Independent,3,14,17,25,15
404279,0,60,5,(3) 3. Independent,4,13,11,0,50
404281,0,100,7,(2) 2. Republican,6,9,21,0,0
404282,15,60,3,(3) 3. Independent,4,9,14,85,30
404285,70,0,2,(1) 1. Democrat,2,10,3,59,40
404286,85,,1,(1) 1. Democrat,2,9,7,60,40
404291,41,5,2,(1) 1. Democrat,NA,14,22,65,32
404293,40,40,6,(2) 2. Republican,4,7,25,50,60
404294,36,20,2,(1) 1. Democrat,6,10,14,30,59
404298,2,85,7,(2) 2. Republican,,9,17,33,
404300,84,1,2,(1) 1. Democrat,,11,23,24,3
404301,100,0,1,(1) 1. Democrat,2,13,23,90,25
404304,30,0,6,(2) 2. Republican,4,14,18,70,0
404307,85,0,4,(5) 5. Other party SPECIFY,6,9,13,50,50
404311,0,85,7,(2) 2. Republican,,13,1,0,100
404319,70,25,6,(2) 2. Republican,5,9,27,35,65
404321,87,0,3,(5) 5. Other party SPECIFY,1,14,18,73,0
404322,15,15,4,(3) 3. Independent,4,9,11,50,40
404323,70,0,2,(1) 1. Democrat,,12,13,85,0
404324,16,80,7,(2) 2. Republican,6,12,23,30,70
404327,30,56,4,(3) 3. Independent,3,14,18,42,54
404330,,,4,(3) 3. Independent,4,9,3,68,55
404331,15,65,7,(2) 2. Republican,7,13,26,15,85
404334,55,1,1,(1) 1. Democrat,1,10,12,69,13
404336,15,40,4,(3) 3. Independent,6,10,6,15,15
404337,50,75,6,(2) 2. Republican,6,10,3,49,75
404338,86,0,1,(1) 1. Democrat,,11,11,100,30
404339,0,30,4,(3) 3. Independent,NA,10,3,0,0
404343,70,0,3,(5) 5. Other party SPECIFY,3,10,17,60,0
404348,61,31,3,(3) 3. Independent,4,10,12,60,17
404351,41,40,4,(3) 3. Independent,4,14,3,52,51
404353,36,0,4,(5) 5. Other party SPECIFY,3,9,13,15,1
404354,70,0,2,(1) 1. Democrat,4,10,15,85,40
404358,100,0,1,(1) 1. Democrat,1,14,26,100,0
404359,0,0,4,(5) 5. Other party SPECIFY,NA,10,1,0,0
404360,80,0,2,(1) 1. Democrat,2,14,20,75,30
404362,45,42,6,(2) 2. Republican,6,13,15,41,92
404364,1,28,5,(3) 3. Independent,,11,7,62,58
404365,0,60,6,(2) 2. Republican,,10,11,50,50
404369,85,5,2,(1) 1. Democrat,4,9,21,75,55
404373,15,70,6,(2) 2. Republican,6,16,15,40,70
404376,30,70,1,(1) 1. Democrat,4,9,20,40,60
404378,30,30,5,(3) 3. Independent,5,8,23,40,40
404379,0,95,7,(2) 2. Republican,NA,10,12,16,73
404382,30,0,3,(3) 3. Independent,2,10,23,15,0
404383,75,0,3,(3) 3. Independent,2,13,7,60,30
404386,40,70,4,(3) 3. Independent,,11,1,70,40
404387,70,0,3,(3) 3. Independent,4,13,3,60,40
404397,60,0,2,(1) 1. Democrat,2,13,11,60,15
404399,60,0,3,(3) 3. Independent,4,13,26,60,40
404402,30,100,6,(2) 2. Republican,6,14,25,0,85
404411,0,85,7,(2) 2. Republican,,13,26,30,70
404413,2,99,4,(3) 3. Independent,4,9,15,4,50
404414,60,15,4,(3) 3. Independent,,9,1,50,50
404423,0,0,3,(3) 3. Independent,1,13,11,60,0
404424,100,0,1,(1) 1. Democrat,2,14,13,85,15
404425,0,70,4,(3) 3. Independent,5,14,17,15,30
404426,43,50,2,(1) 1. Democrat,5,13,27,51,47
404430,60,20,1,(1) 1. Democrat,,9,5,72,31
404431,0,70,6,(2) 2. Republican,6,10,21,0,60
404437,0,85,7,(2) 2. Republican,,10,1,5,90
404438,51,50,7,(2) 2. Republican,NA,9,22,40,36
404441,50,100,7,(2) 2. Republican,,8,12,40,85
404442,50,50,7,(2) 2. Republican,,15,23,50,100
404445,30,70,4,(3) 3. Independent,5,9,3,15,85
404448,85,1,1,(1) 1. Democrat,3,10,9,100,17
404449,0,100,7,(2) 2. Republican,7,8,3,0,85
404451,85,0,1,(1) 1. Democrat,2,13,25,89,0
404453,2,71,6,(2) 2. Republican,6,10,23,16,61
404455,30,40,5,(3) 3. Independent,NA,10,28,60,40
404456,2,70,4,(3) 3. Independent,4,10,5,41,61
404459,40,100,4,(3) 3. Independent,4,9,,85,50
404460,0,70,4,(3) 3. Independent,5,13,25,50,50
404461,33,22,3,(3) 3. Independent,4,10,2,88,84
404469,26,0,1,(1) 1. Democrat,4,11,23,81,4
404471,85,0,1,(1) 1. Democrat,2,10,16,100,0
404476,70,30,6,(2) 2. Republican,4,14,17,50,60
404477,30,70,4,(3) 3. Independent,4,9,24,50,
404482,60,40,6,(2) 2. Republican,5,13,27,40,30
404485,1,61,7,(2) 2. Republican,6,13,25,22,61
404490,0,100,7,(2) 2. Republican,NA,6,3,0,70
404491,70,0,1,(1) 1. Democrat,3,14,15,100,0
404495,0,71,6,(2) 2. Republican,7,11,23,1,16
404497,40,70,7,(2) 2. Republican,4,13,11,50,85
404507,85,0,4,(3) 3. Independent,4,5,7,85,85
404511,40,30,4,(3) 3. Independent,,10,22,50,40
404514,3,85,7,(2) 2. Republican,5,9,11,1,98
404515,85,0,4,(3) 3. Independent,NA,9,5,85,40
404519,100,0,1,(1) 1. Democrat,NA,8,6,100,0
404521,50,0,3,(3) 3. Independent,,14,21,60,15
404523,71,,1,(1) 1. Democrat,3,5,2,100,
404524,50,0,4,,NA,,,52,52
404528,31,2,3,(3) 3. Independent,3,13,15,30,0
404529,32,1,2,(1) 1. Democrat,6,11,3,1,16
404530,0,70,6,(2) 2. Republican,,9,28,15,15
404531,0,90,7,(2) 2. Republican,7,15,24,15,60
404533,0,100,7,(2) 2. Republican,7,9,12,0,60
404536,73,2,1,(1) 1. Democrat,4,13,25,84,42
404537,0,60,5,(3) 3. Independent,7,9,15,0,85
404542,70,0,1,(1) 1. Democrat,2,13,20,70,15
404543,85,0,1,(1) 1. Democrat,2,13,19,85,0
404546,51,70,5,(3) 3. Independent,5,13,21,51,97
404551,15,96,6,(2) 2. Republican,NA,10,20,50,90
404553,60,30,4,(3) 3. Independent,4,14,19,50,50
404555,70,0,1,(1) 1. Democrat,4,14,26,85,30
404559,5,86,7,(2) 2. Republican,,11,24,29,61
404561,0,100,7,(2) 2. Republican,,13,28,0,100
404562,2,61,5,(3) 3. Independent,5,10,7,15,17
404567,61,1,2,(1) 1. Democrat,4,7,13,70,1
404573,0,84,6,(2) 2. Republican,NA,13,12,28,88
404574,76,0,1,(1) 1. Democrat,2,14,17,89,0
404576,23,59,6,(2) 2. Republican,3,10,14,14,72
404580,0,85,5,(5) 5. Other party SPECIFY,7,13,22,0,70
404583,77,0,2,(1) 1. Democrat,2,10,28,70,15
404585,70,0,2,(1) 1. Democrat,5,11,12,70,33
404595,,40,6,(2) 2. Republican,4,13,14,60,70
404596,70,0,2,(1) 1. Democrat,2,13,16,55,5
404597,0,30,5,(3) 3. Independent,7,12,21,0,60
404599,82,2,1,(1) 1. Democrat,2,13,23,62,13
404602,70,60,2,(1) 1. Democrat,3,14,21,40,0
404604,15,60,7,(2) 2. Republican,6,13,23,8,77
404605,60,0,3,(3) 3. Independent,4,13,18,60,15
404609,85,0,1,(1) 1. Democrat,,14,28,70,40
404610,15,100,4,(3) 3. Independent,,11,16,50,85
404611,0,70,6,(2) 2. Republican,4,13,23,0,60
404612,72,0,1,(1) 1. Democrat,2,13,27,87,16
404614,100,85,2,(1) 1. Democrat,4,5,20,70,40
404616,30,0,5,(3) 3. Independent,,16,27,40,60
404618,78,15,1,(1) 1. Democrat,4,11,17,75,30
404622,41,0,3,(3) 3. Independent,2,11,21,59,6
404624,0,61,4,(3) 3. Independent,NA,10,23,50,50
404627,85,15,4,(3) 3. Independent,,9,21,70,40
404633,0,85,7,(2) 2. Republican,NA,11,13,50,100
404635,85,1,2,(1) 1. Democrat,NA,10,2,41,50
404636,70,60,6,(2) 2. Republican,3,13,13,100,70
404642,25,0,6,(2) 2. Republican,4,15,28,50,75
404644,0,0,4,(3) 3. Independent,,10,21,1,1
404645,60,0,1,(1) 1. Democrat,NA,10,2,85,0
404646,0,61,5,(3) 3. Independent,5,9,12,10,31
404648,0,100,7,(2) 2. Republican,6,14,,0,30
404652,85,15,3,(3) 3. Independent,2,9,2,85,50
404657,100,2,1,(1) 1. Democrat,,7,4,100,0
404662,70,0,1,(1) 1. Democrat,3,13,11,85,40
404663,0,100,7,(2) 2. Republican,4,14,19,0,85
404664,60,17,3,(3) 3. Independent,3,13,20,46,55
404666,3,64,7,(2) 2. Republican,3,10,19,31,61
404667,0,100,5,(3) 3. Independent,1,9,1,85,60
404668,40,60,5,(5) 5. Other party SPECIFY,5,12,22,40,40
404671,0,70,4,(3) 3. Independent,4,16,25,0,15
404672,40,53,6,(2) 2. Republican,3,9,9,41,21
404680,17,90,7,(2) 2. Republican,6,12,20,4,77
404689,0,60,5,(3) 3. Independent,2,11,21,50,71
404692,65,43,2,(1) 1. Democrat,3,10,14,70,60
404694,30,30,6,(2) 2. Republican,4,10,24,50,50
404699,61,1,6,(2) 2. Republican,4,10,5,81,1
404706,97,4,1,(1) 1. Democrat,4,9,7,99,71
404710,,62,7,(2) 2. Republican,6,9,23,3,59
404712,0,100,7,(2) 2. Republican,5,13,17,0,60
404715,40,15,2,(1) 1. Democrat,3,13,21,50,50
404716,85,0,1,(1) 1. Democrat,2,14,,75,0
404718,50,0,4,(3) 3. Independent,,13,24,60,15
404719,0,60,6,(2) 2. Republican,6,13,24,15,60
404721,100,0,7,(2) 2. Republican,4,9,1,51,61
404723,85,0,1,(1) 1. Democrat,3,13,21,100,0
404724,5,57,4,(3) 3. Independent,,13,26,16,52
404725,33,1,4,(3) 3. Independent,2,15,28,16,31
404728,15,40,2,(1) 1. Democrat,5,10,17,40,50
404729,70,0,3,(3) 3. Independent,1,13,25,60,0
404731,16,85,6,(2) 2. Republican,4,13,27,16,79
404735,0,40,5,(3) 3. Independent,5,13,19,15,30
404738,60,0,4,(3) 3. Independent,2,13,24,,
404739,30,60,5,(3) 3. Independent,,13,28,15,50
404740,50,0,4,(3) 3. Independent,4,9,26,60,50
404741,44,6,3,(3) 3. Independent,4,14,5,50,50
404743,15,60,7,(2) 2. Republican,6,13,26,40,61
404744,90,20,1,(1) 1. Democrat,2,13,3,95,15
404746,15,60,6,(2) 2. Republican,4,10,3,20,40
404748,60,0,1,(1) 1. Democrat,NA,9,5,70,0
404750,85,1,1,(1) 1. Democrat,6,13,14,85,41
404752,85,0,1,(1) 1. Democrat,2,12,11,85,0
404754,2,50,6,(2) 2. Republican,5,13,7,15,60
404755,70,0,1,(1) 1. Democrat,2,7,3,95,20
404756,0,100,7,(2) 2. Republican,7,10,14,0,70
404757,30,60,6,(2) 2. Republican,4,12,27,40,60
404760,60,0,1,(1) 1. Democrat,3,13,25,65,15
404766,0,70,7,(2) 2. Republican,6,13,23,29,67
404771,30,60,6,(2) 2. Republican,NA,10,23,40,60
404773,60,0,4,(3) 3. Independent,4,13,17,15,15
404774,0,50,5,(5) 5. Other party SPECIFY,6,14,24,5,55
404775,85,15,1,(1) 1. Democrat,5,13,14,85,0
404778,95,1,1,(1) 1. Democrat,,7,17,99,1
404779,50,3,4,(3) 3. Independent,,13,24,39,15
404780,0,100,4,(3) 3. Independent,6,13,24,0,70
404781,0,71,7,(2) 2. Republican,6,15,23,15,70
404782,100,100,7,(2) 2. Republican,5,12,4,30,85
404783,70,16,3,(3) 3. Independent,2,16,26,60,31
404784,40,60,7,(2) 2. Republican,NA,10,17,40,60
404788,30,70,3,(3) 3. Independent,4,11,13,63,40
